PATH;ID;REFERENCE;LABEL;WEIGHT;NATURE;TYPE;STATUS;DESCRIPTION;PRE_REQUISITE;CREATED_ON;CREATED_BY;LAST_MODIFIED_ON;LAST_MODIFIED_BY;ACTION;EXPECTED_RESULT
ThingsPro Gateway V2/Modbus Slave/Managing Modbus Slave Devices;227;05;Delete a Modbus Slave Device;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;8/9/18 1:53 AM;tingt_yen;And click delete;"select a Function: Discrete Inputs

select a equipment type: test123

Select tag:di0

Modbus Address:0x10003"
ThingsPro Gateway V2/Modbus Slave/Managing Modbus Slave Devices;227;05;Delete a Modbus Slave Device;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;8/9/18 1:53 AM;tingt_yen;Then show successful message;
ThingsPro Gateway V2/Modbus Slave/Managing Modbus Slave Devices;227;05;Delete a Modbus Slave Device;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;8/9/18 1:53 AM;tingt_yen;And tag removed from the list;
ThingsPro Gateway V2/Modbus Slave/Managing Modbus Slave Devices;304;06;User can use Modbus Slave device;LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;;;8/9/18 1:56 AM;tingt_yen;8/9/18 1:56 AM;tingt_yen;Calls : Enable a Modbus Slave Device;
ThingsPro Gateway V2/Modbus Slave/Managing Modbus Slave Devices;304;06;User can use Modbus Slave device;LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;;;8/9/18 1:56 AM;tingt_yen;8/9/18 1:56 AM;tingt_yen;"Prepare two CG
CG1 perform Enable a Modbus Slave Device
<http://squash.moxa.com:8006/squash//test-cases/224/info>

CG2 perform the following steps";
ThingsPro Gateway V2/Modbus Slave/Managing Modbus Slave Devices;304;06;User can use Modbus Slave device;LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;;;8/9/18 1:56 AM;tingt_yen;8/9/18 1:56 AM;tingt_yen;Calls : add TCP interface;
ThingsPro Gateway V2/Modbus Slave/Managing Modbus Slave Devices;304;06;User can use Modbus Slave device;LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;;;8/9/18 1:56 AM;tingt_yen;8/9/18 1:56 AM;tingt_yen;Given MODBUS&Logging => MODBUS DEVICE;
ThingsPro Gateway V2/Modbus Slave/Managing Modbus Slave Devices;304;06;User can use Modbus Slave device;LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;;;8/9/18 1:56 AM;tingt_yen;8/9/18 1:56 AM;tingt_yen;When click MODBUS/TCP tab;
ThingsPro Gateway V2/Modbus Slave/Managing Modbus Slave Devices;304;06;User can use Modbus Slave device;LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;;;8/9/18 1:56 AM;tingt_yen;8/9/18 1:56 AM;tingt_yen;And add aTCP interface;"interface name 'eth1'
host ip 'CG1 IP'
port 502
Interval 1000
Response Timeout 1000"
ThingsPro Gateway V2/Modbus Slave/Managing Modbus Slave Devices;304;06;User can use Modbus Slave device;LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;;;8/9/18 1:56 AM;tingt_yen;8/9/18 1:56 AM;tingt_yen;And Add a connected device;
ThingsPro Gateway V2/Modbus Slave/Managing Modbus Slave Devices;304;06;User can use Modbus Slave device;LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;;;8/9/18 1:56 AM;tingt_yen;8/9/18 1:56 AM;tingt_yen;And click Test;The value of each tag is displayed correctly
ThingsPro Gateway V2/Modbus Slave/Managing Modbus Slave Devices;304;06;User can use Modbus Slave device;LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;;;8/9/18 1:56 AM;tingt_yen;8/9/18 1:56 AM;tingt_yen;And click save;
ThingsPro Gateway V2/Modbus Slave/Managing Modbus Slave Devices;304;06;User can use Modbus Slave device;LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;;;8/9/18 1:56 AM;tingt_yen;8/9/18 1:56 AM;tingt_yen;Then show successful message;
ThingsPro Gateway V2/Modbus Slave/Managing Modbus Slave Devices;304;06;User can use Modbus Slave device;LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;;;8/9/18 1:56 AM;tingt_yen;8/9/18 1:56 AM;tingt_yen;And click show connected devices;
ThingsPro Gateway V2/Modbus Slave/Managing Modbus Slave Devices;304;06;User can use Modbus Slave device;LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;;;8/9/18 1:56 AM;tingt_yen;8/9/18 1:56 AM;tingt_yen;And new device display onthe device list;
ThingsPro Gateway V2/Applications/AWS IoT;230;01;view AWS IoT Application status;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:15 AM;tingt_yen;Given AWS IOT;
ThingsPro Gateway V2/Applications/AWS IoT;230;01;view AWS IoT Application status;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:15 AM;tingt_yen;When AWS IoT Application End of information loading;
ThingsPro Gateway V2/Applications/AWS IoT;230;01;view AWS IoT Application status;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:15 AM;tingt_yen;Then show all settings;
ThingsPro Gateway V2/Applications/AWS IoT;231;02;Setting Target Host, Port, Topic, Client ID, My Thing Name;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:15 AM;tingt_yen;Given AWS IOT;
ThingsPro Gateway V2/Applications/AWS IoT;231;02;Setting Target Host, Port, Topic, Client ID, My Thing Name;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:15 AM;tingt_yen;When Set correct information;"Target Host :axwytzkzr6yh2.iot.us-west-2.amazonaws.com

Port: 8883

Topic:$aws/things/test/shadow/update

Client ID:test

My Thing Name:test"
ThingsPro Gateway V2/Applications/AWS IoT;231;02;Setting Target Host, Port, Topic, Client ID, My Thing Name;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:15 AM;tingt_yen;Then display success message;
ThingsPro Gateway V2/Applications/AWS IoT;232;03;Import AWS root CA file;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;Given AWS IOT;
ThingsPro Gateway V2/Applications/AWS IoT;232;03;Import AWS root CA file;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;"When cllick  Root CA File E.g.: ****-G5.pem  ""SELECT"" button";"1. Download AWS root-CA file from following URL:
      <https://www.symantec.com/content/en/us/enterprise/verisign/roots/VeriSign-Class%203-Public-Primary-Certification-Authority-G5.pem>
   2. Copy the content, save it as root-CA.crt"
ThingsPro Gateway V2/Applications/AWS IoT;232;03;Import AWS root CA file;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;And Select correct file;root-CA.crt
ThingsPro Gateway V2/Applications/AWS IoT;232;03;Import AWS root CA file;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;And Upload file completed;
ThingsPro Gateway V2/Applications/AWS IoT;232;03;Import AWS root CA file;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;Then Display the Root CA File name below  E.g.: ****-G5.pem;
ThingsPro Gateway V2/Applications/AWS IoT;233;04;Import AWS Device certificate file;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;Given AWS IOT;
ThingsPro Gateway V2/Applications/AWS IoT;233;04;Import AWS Device certificate file;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;"When cllick  Certificate File E.g.: ****-certificate.pem.crt  ""SELECT"" 
button";
ThingsPro Gateway V2/Applications/AWS IoT;233;04;Import AWS Device certificate file;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;And Select correct file;xxxx.cert.pem
ThingsPro Gateway V2/Applications/AWS IoT;233;04;Import AWS Device certificate file;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;And Upload file completed;
ThingsPro Gateway V2/Applications/AWS IoT;233;04;Import AWS Device certificate file;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;"Then Display the Root CA File name below  Certificate File E.g.: 
****-certificate.pem.crt";
ThingsPro Gateway V2/Applications/AWS IoT;234;05;Import AWS Device Private Key file;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;Given AWS IOT;
ThingsPro Gateway V2/Applications/AWS IoT;234;05;Import AWS Device Private Key file;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;"When cllick  Private Key File E.g.: ****-private.pem.key  ""SELECT"" button";
ThingsPro Gateway V2/Applications/AWS IoT;234;05;Import AWS Device Private Key file;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;And Select correct file;
ThingsPro Gateway V2/Applications/AWS IoT;234;05;Import AWS Device Private Key file;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;And Upload file completed;
ThingsPro Gateway V2/Applications/AWS IoT;234;05;Import AWS Device Private Key file;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;"Then Display the Root CA File name below  Private Key File E.g.: 
****-private.pem.key";
ThingsPro Gateway V2/Applications/AWS IoT;235;06;Select tags to upload data;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;Given AWS IOT;
ThingsPro Gateway V2/Applications/AWS IoT;235;06;Select tags to upload data;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;When select tags;
ThingsPro Gateway V2/Applications/AWS IoT;235;06;Select tags to upload data;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;"And click ""Save""";
ThingsPro Gateway V2/Applications/AWS IoT;235;06;Select tags to upload data;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;Then display success message;
ThingsPro Gateway V2/Applications/AWS IoT;236;07;Enable data caching when the network connection is down;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;Given AWS IOT;
ThingsPro Gateway V2/Applications/AWS IoT;236;07;Enable data caching when the network connection is down;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;"When click ""Logging data when network is disconnected""";
ThingsPro Gateway V2/Applications/AWS IoT;236;07;Enable data caching when the network connection is down;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;"And select ""File destination""";
ThingsPro Gateway V2/Applications/AWS IoT;236;07;Enable data caching when the network connection is down;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;"And Enter ""Max Storage for Log (MB)""";
ThingsPro Gateway V2/Applications/AWS IoT;236;07;Enable data caching when the network connection is down;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;"And click ""Save""";
ThingsPro Gateway V2/Applications/AWS IoT;236;07;Enable data caching when the network connection is down;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:16 AM;tingt_yen;Then display success message;
ThingsPro Gateway V2/Applications/AWS IoT;267;08;AWS IOT reconnect;LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;;;7/9/18 2:34 AM;tingt_yen;;;Given AWS status connect;
ThingsPro Gateway V2/Applications/AWS IoT;267;08;AWS IOT reconnect;LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;;;7/9/18 2:34 AM;tingt_yen;;;When Network disconnect;
ThingsPro Gateway V2/Applications/AWS IoT;267;08;AWS IOT reconnect;LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;;;7/9/18 2:34 AM;tingt_yen;;;And check aws status show disconnect;
ThingsPro Gateway V2/Applications/AWS IoT;267;08;AWS IOT reconnect;LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;;;7/9/18 2:34 AM;tingt_yen;;;And Network reconnect;
ThingsPro Gateway V2/Applications/AWS IoT;267;08;AWS IOT reconnect;LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;;;7/9/18 2:34 AM;tingt_yen;;;Then aws status show connected;AWS IOT can get data.
ThingsPro Gateway V2/Applications/Generic MQTT;238;01;view Generic MQTT client settings;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 11:51 PM;tingt_yen;Given Generic MQTT Client interface;
ThingsPro Gateway V2/Applications/Generic MQTT;238;01;view Generic MQTT client settings;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 11:51 PM;tingt_yen;When Generic MQTT Client End of information loading;
ThingsPro Gateway V2/Applications/Generic MQTT;238;01;view Generic MQTT client settings;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 11:51 PM;tingt_yen;Then show all settings;
ThingsPro Gateway V2/Applications/Generic MQTT;239;02;connect MQTT broker;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;Given Generic MQTT Client IoT Interface;
ThingsPro Gateway V2/Applications/Generic MQTT;239;02;connect MQTT broker;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;"When Click ""Enable""";
ThingsPro Gateway V2/Applications/Generic MQTT;239;02;connect MQTT broker;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;And enter  correct information;"Target Host (mqtt server IP)

Port 1883  

Keepalive(sec.)

user name (Can be blank)

Password (Can be blank)"
ThingsPro Gateway V2/Applications/Generic MQTT;239;02;connect MQTT broker;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;And select tags;
ThingsPro Gateway V2/Applications/Generic MQTT;239;02;connect MQTT broker;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;"And click ""Save""";
ThingsPro Gateway V2/Applications/Generic MQTT;239;02;connect MQTT broker;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;Then display success message;
ThingsPro Gateway V2/Applications/Generic MQTT;239;02;connect MQTT broker;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;And check Connection Status;
ThingsPro Gateway V2/Applications/Generic MQTT;239;02;connect MQTT broker;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;And check MQTT client get all tag message;"MQTT CLIENT
mosquitto_sub -v -t '#' -p 1883"
ThingsPro Gateway V2/Applications/Generic MQTT;240;03;Enable data caching when the network connection is down;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;Given Generic MQTT Client Interface;
ThingsPro Gateway V2/Applications/Generic MQTT;240;03;Enable data caching when the network connection is down;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;"When click ""Logging data when network is disconnected""";
ThingsPro Gateway V2/Applications/Generic MQTT;240;03;Enable data caching when the network connection is down;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;"And select ""File destination""";
ThingsPro Gateway V2/Applications/Generic MQTT;240;03;Enable data caching when the network connection is down;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;"And Enter ""Max Storage for Log (MB)""";
ThingsPro Gateway V2/Applications/Generic MQTT;240;03;Enable data caching when the network connection is down;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;"And click ""Save""";
ThingsPro Gateway V2/Applications/Generic MQTT;240;03;Enable data caching when the network connection is down;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;Then display success message;
ThingsPro Gateway V2/Applications/Generic MQTT;241;04;Users can set specific features of the generic MQTT Client;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;Given Generic MQTT Client Interface;
ThingsPro Gateway V2/Applications/Generic MQTT;241;04;Users can set specific features of the generic MQTT Client;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;"When click ""Retain""";
ThingsPro Gateway V2/Applications/Generic MQTT;241;04;Users can set specific features of the generic MQTT Client;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;"And click ""Clean Session""";
ThingsPro Gateway V2/Applications/Generic MQTT;241;04;Users can set specific features of the generic MQTT Client;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;"And click ""More Options""";
ThingsPro Gateway V2/Applications/Generic MQTT;241;04;Users can set specific features of the generic MQTT Client;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;"And enter ""Last-Will Topic""";
ThingsPro Gateway V2/Applications/Generic MQTT;241;04;Users can set specific features of the generic MQTT Client;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;"And click ""Last-Will Retain""";
ThingsPro Gateway V2/Applications/Generic MQTT;241;04;Users can set specific features of the generic MQTT Client;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;"And Enter ""Last-Will Message""";
ThingsPro Gateway V2/Applications/Generic MQTT;241;04;Users can set specific features of the generic MQTT Client;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;And click save;
ThingsPro Gateway V2/Applications/Generic MQTT;241;04;Users can set specific features of the generic MQTT Client;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;Then display success message;
ThingsPro Gateway V2/Applications/Generic MQTT;242;05;Generic MQTT enable TLS;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;Given Generic MQTT Client interface;
ThingsPro Gateway V2/Applications/Generic MQTT;242;05;Generic MQTT enable TLS;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;When Enable TLS;
ThingsPro Gateway V2/Applications/Generic MQTT;242;05;Generic MQTT enable TLS;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;And Upload  root CA,certificate,key file;"1. Download AWS root-CA file from following URL:
      <https://www.symantec.com/content/en/us/enterprise/verisign/roots/VeriSign-Class%203-Public-Primary-Certification-Authority-G5.pem>
   2. Copy the content, save it as root-CA.crt"
ThingsPro Gateway V2/Applications/Generic MQTT;242;05;Generic MQTT enable TLS;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;And click Save;
ThingsPro Gateway V2/Applications/Generic MQTT;242;05;Generic MQTT enable TLS;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;Then display success message;connect to mqtt server via TLS
ThingsPro Gateway V2/Applications/Generic MQTT;271;;"Update data to ""value"" type for Generic MQTT";LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;"V2.3 Update data to ""value"" type for Generic MQTT
V2.1 String type";;7/11/18 10:08 PM;tingt_yen;;;;
ThingsPro Gateway V2/Applications/Sparkplug v1.1b;244;01;veiw Broker List of Sparkplug IoT Application;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;Given Sparkplug IoT interface;
ThingsPro Gateway V2/Applications/Sparkplug v1.1b;244;01;veiw Broker List of Sparkplug IoT Application;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;When Sparkplug IoT  End of information loading;
ThingsPro Gateway V2/Applications/Sparkplug v1.1b;244;01;veiw Broker List of Sparkplug IoT Application;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;Then show all settings;
ThingsPro Gateway V2/Applications/Sparkplug v1.1b;245;02;Add a Broker;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;Given Sparkplug IoT interface;
ThingsPro Gateway V2/Applications/Sparkplug v1.1b;245;02;Add a Broker;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;"When click ""Add a Borker""";
ThingsPro Gateway V2/Applications/Sparkplug v1.1b;245;02;Add a Broker;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;And enter Broker Name;
ThingsPro Gateway V2/Applications/Sparkplug v1.1b;245;02;Add a Broker;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;Then Broker List display the new broke;
ThingsPro Gateway V2/Applications/Sparkplug v1.1b;246;03;Edit Broker setting;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/19/18 1:07 AM;tingt_yen;6/19/18 2:34 AM;tingt_yen;Given Sparkplug IoT interface;
